A,B,C,D,E,F,G,H,Target
1.7995751741627424,-1.175099501947771,1.4492779906143005,-0.30136312044018576,-1.4817613825927212,-0.06978410518214695,1.9456856855475388,-0.19662375946734967,0
-1.8699333030683296,-0.04890169927965582,0.3854494281899015,0.3332400365224288,-1.4836483360986716,-1.9182774840301398,-2.5002837896137162,-1.018033186624534,1
2.2127488764983294,-1.0385306813397006,2.405278593755444,-0.4540335803194438,-1.185207919172174,0.825957140136555,2.6499459539443966,-0.9448057352321502,1
0.27628707391250906,-2.308984413613957,-0.9854837305437336,0.5968621810742627,-1.1417400477434667,2.936933272283147,1.9637314166640465,-0.011244565707881238,1
-0.05018681383128598,0.07866522089893069,1.8964063517153642,-0.3670704059816724,-1.1878211331084099,-0.8651809075385544,-0.5418341981971143,-1.2245690656172654,1
0.4485533900358659,2.1437252304720693,5.1934368903997825,-1.1326637535596475,-1.4958167622220908,0.4657050560859296,-1.3688341011901541,-2.159650609132274,0
0.2522887524267525,0.8749140583217043,1.2404595440863975,0.2829461845074849,0.9821256960414531,1.8393350394444512,0.488842176231846,-0.9287958426669762,0
0.5576297077037684,2.15320595498118,1.8120850199879832,1.3791625881974978,1.0357434380966186,2.1802523458799605,-0.2617338089926185,-0.10100937390830222,0
2.173821272056392,-0.6772575452860323,-1.3459234873722314,0.21294997367162288,3.812733466856983,0.9855273193120309,4.418923239145086,-0.05445590507453013,0
1.6615275015177438,-0.28427208519861846,-1.4071621648266164,-0.06110191375136612,2.3912458247810915,-0.5981828651192207,2.571353006350417,0.9131761524026013,2
1.8533302142088723,-3.480094390112602,1.471287673607229,-1.4627663071111208,-0.8627925355692742,-0.28750222624110455,4.4659159740096745,-2.8296561875886184,0
1.483014402399027,0.8016315968907208,1.0937487373041594,-0.7345580968654715,1.8171735582443465,1.2096888571044728,1.8807023622659285,-0.44395532175754915,0
2.131374941280504,-0.4873913210395391,0.09438851080653735,1.4003997947952824,1.9299222664882334,-1.6448403794350908,3.0117638045821167,-0.24444968804514222,1
1.0061993862945617,-1.5785110410523717,-0.48468928709740977,0.297394853531108,0.5228293225488596,-2.6031311092838543,2.0642305034984485,-0.6249781858661444,0
-0.2286074110246583,-2.317524501383497,-0.004930049004481643,0.8074618356124449,-0.3635373803708897,-2.836775483262261,1.3322474763676107,-2.2489376335054345,0
2.066649456543657,0.3363474094141181,3.186928042203951,1.1817613956614945,-1.9953555183870502,1.1956043431895393,1.0030432599922814,-0.013581357858641785,0
0.05045826460795533,0.15495179752311516,-0.5380779255976266,-0.6872265309140099,1.7178461291533036,1.8784451027506972,1.0660494971693102,-0.36485811237968546,0
1.0613035006124492,0.584236751630711,0.29467380810914967,-0.5721940702934435,2.4181114128479346,2.37198574387845,2.1133700354253424,-0.5083217722544191,0
0.784807676299318,1.381186008139395,0.3659309584974508,1.5292965508395333,1.7821115085550088,1.591978938469378,0.6794216583068874,0.3718700200612841,0
0.8503936241683339,-3.1046211981156167,1.1856835016291627,0.3980280299618697,0.6337232504845094,-2.0670356429513204,3.855456085119672,-4.09134362499938,3
2.515489015516959,-0.43137041165632495,3.0220133721835034,-1.013805932639863,-1.4833671838086055,1.2977135853338129,2.34983682034209,-0.5601605609764598,0
1.526121602946394,-2.7300472685668016,-0.6625449084949544,-0.5777505081541768,-3.393763847593561,-0.7817157908287651,1.5329603843482524,1.703413949382493,0
3.4004390257305555,-0.17992073543192322,1.200714031378939,-0.015917845002242307,-0.25976719505254775,-0.07906316322457074,2.930677525141707,1.4759509192490903,0
0.9932866093812814,0.8404563870530404,-1.7311893512162986,0.9965246338965807,3.2382435515425976,2.0247311196176305,1.8235540419411544,1.2970316045132317,1
0.6369994346012215,-0.17339165641747956,-1.9957632972657067,-1.2352804947662746,1.8012654246130642,-1.2896316615087897,1.0927031201600677,1.2135031138320354,2
0.13608278386291506,4.338686768159873,1.0094284443458748,0.11821199140193689,1.8437092753388833,1.0932220329227387,-2.499143011153384,1.9180213299851236,2
0.13284286993728844,-2.855278105848753,-0.8606635829978032,0.16984469724903012,-0.5754721535210638,0.9642124438525232,2.407735722349074,-1.2555187710063107,1
1.0523311797016948,0.32829760991457535,2.216741870165281,0.8074447180083516,0.304575531738861,-0.6487098050294342,1.054030246572819,-1.4743074812629313,0
0.967203519877332,-0.9091498760805289,1.4587507511100755,0.5714083877187804,-1.9190513313844613,-1.007952196686012,0.6467285968236103,-0.35723215937879904,0
4.56494865792099,0.1328332198349892,6.400322399256494,-1.1802836038228717,2.400019186605849,1.2983774325806994,6.373326357278973,-4.748225078452759,0
-0.11835036018847722,2.898384134316969,3.2061016578203407,0.286194759048022,-1.5176674590991448,-0.4335117221788163,-3.0796393945356613,0.24647179158525923,0
0.15058722144307568,-1.087131818618238,-0.909728032508032,1.8065162106620096,-0.4073093962992542,1.0350720517942134,0.8704218689978231,0.3924441884252343,1
-0.45479714673075144,2.55085862224034,3.1068591461017245,-0.5171830838060685,-0.9908777541470857,1.2849556843195502,-2.4712752045614104,-0.5625047532835851,0
1.809702235469043,1.8683146274518099,3.3049528588486665,0.9362090095799499,0.789623926516339,0.25063549393700857,0.8568538850745832,-0.8717139828127556,0
1.215949827763,-0.4416545670841777,1.402762798004054,0.8642436147342264,-0.6944677263679501,-0.9300253093180857,1.1136614457890575,-0.5022506611929943,0
2.5386056013344493,-1.8010356359775401,1.0982780250072135,-0.24624212194871742,0.32594957351944265,-0.4422353467024007,4.024719059908925,-1.0948019826157498,0
1.3974990108481857,-1.3672218988987184,1.5877180645423807,-0.12442732310641852,0.0967362802631988,-1.4324842085950025,2.536802290170231,-2.016355298801514,0
0.3776836607039361,-0.8155901571202413,0.5721674388872632,0.01631560168577677,-2.1054179030313227,-1.3332533157045319,-0.2450126009908291,0.33507228489003205,0
-0.8484614280896372,-1.1764663864448004,1.0867065485481509,0.6983208157562021,-0.6821942184332312,-2.4047100202280056,-0.11266442301899778,-2.6086474144701346,0
1.8750719562438398,0.01412597243674929,2.4679463695806083,1.8381007079616358,-0.7925374861706527,0.027453981101020597,1.51820031415694,-0.5830310551047138,0
0.8456820761513075,-0.8439370817097185,1.4174432282282012,-1.0843712084571229,-2.1159083243899444,-0.9337806676297624,0.37958954135285666,-0.20805183772862845,0
-0.7618852768079087,2.624896687751944,3.016322713789084,-2.498493587871451,-0.8783463977708166,2.0221732508077848,-2.621903869485359,-0.6965335269669832,0
0.7015848831329257,-0.6308947081792264,0.5381789749797504,-1.0122733568370152,1.5452387305977324,0.9851689377827325,2.295536320480774,-1.66817337310568,0
2.474591457342555,1.9794169848566125,3.707897111217241,-0.4879933162072253,2.276366821940575,3.262104699650569,2.683095524587403,-1.5982955142494544,0
0.8395864776002667,-0.864435920993135,-2.391260919257679,-0.564981911032076,1.8649765815207937,0.5760621769693262,2.1406043099141545,1.1675812135325014,1
0.9243689806992562,1.6494152372958761,3.4577220181012187,-0.3234378675446039,0.5209944782774114,1.8998914085204537,0.4951968734622997,-1.7231769342261858,0
-0.4364030170709581,0.35683423573153406,2.3566790623988623,-1.001062213384433,-0.5963026806444705,0.6808344815770266,-0.43046193526162285,-2.1342103083244384,0
1.9122079013783089,-1.1132142258632396,1.1143553247301052,-0.3371881377911729,-1.8785352198739589,-0.24438264297189993,1.6518440051935424,0.5913689109864075,0
1.0138335917491883,-1.2329425263643352,1.041793745158103,0.4881048177193057,-0.12845789953905784,-1.2478729647441782,1.8957065228396965,-1.4422017455477996,0
-0.6532143931300598,-1.5118727313630882,-4.54173117050527,0.06416712562467415,2.262457279959037,-0.07284840512420399,1.2554573769287465,1.3653161943644117,0
1.7046387753742689,0.9026700625277273,4.426241902770451,0.5310966022846075,0.6202028145339987,1.0033774510666058,1.9240816390513655,-2.9574363279044613,0
0.5696905757988076,-0.2193428759296283,-0.764178613980857,0.43374922088634593,1.9729714619454524,0.9868874925005314,1.7869266750419053,-0.2649506075598306,3
2.6311964886941945,2.2781034853371094,1.198019069335152,0.9425452284534718,0.3908720661103926,1.2837537266481247,0.6177701698185406,2.7998322992125315,2
-1.3030392007543807,1.1973992942783631,-0.33732727023898235,1.8627464923572625,-0.3388607579801266,0.24468151638745217,-2.370095346433449,0.6985719739448246,0
-0.5340016808417032,1.2702967528524027,0.10768165019475312,-0.28368469367815263,0.2027700229352486,0.529021629915756,-1.3844361358702004,0.5417198717039242,0
0.27277351877777234,-1.2175574865877052,1.218583680619212,-1.0637896161020317,-1.140975898653388,-1.761856867229604,0.6704720417438549,-1.5315833992311394,0
-0.42244673244743347,-1.5592424100337459,1.3377487786272408,-0.5411253725348428,-0.7621460435595458,-1.9963748407004172,0.6484960822900285,-2.830536943889143,0
0.5418017632450747,-0.46171394720950754,-3.215619879049606,1.6209759662493883,2.0626571439894654,0.12511868286037253,1.405215231988771,2.052607137621456,2
2.879860956589349,-1.9797249819988085,1.2857866847017692,-0.10648788318054717,-1.2429111850061512,0.13053400823214112,3.6820672658440756,-0.06958045981280903,0
0.3690827587475163,-0.914306212465097,0.22780852135451118,0.3770920937424761,-1.1201322373491829,1.1353079324248472,0.7195397821031427,0.0034128080883366607,1
0.4511142322524708,-3.4978241385944333,-1.887856191048399,0.02879081373848167,-0.203909005960629,1.35026555260882,3.3204309834857013,-0.7420845355521177,1
-0.22032296995911937,0.5848421195402582,-0.9152735976651718,-0.858812727920689,-1.1514637751905936,-0.37872544357387716,-1.6302080616260672,2.1718059854594047,0
2.5329010231444524,-0.2969231038746998,0.506635329489776,-1.1343963827064898,1.5144266971279925,0.4788691084231633,3.3237127897542957,0.18450886848794834,1
1.7289525958744867,0.4224683908361473,2.65188083553086,-0.2781192303112381,-2.288299561664198,0.34078989010872385,0.24552968235366282,0.5508297152184769,0
1.7625479538802584,0.6744505340548884,2.710431239952841,1.2046744399937044,1.5768060016474768,1.2632152231167484,2.4216563822047434,-1.9254771149299028,0
1.0772413048672667,-2.6734956146818245,-0.3388167844333205,0.297083451490835,-0.5101350281645646,-1.6321171070321139,2.725614216705334,-1.0159661107287716,0
1.076611807151784,-0.6387487481141596,0.6729120868307932,0.2886321508983798,-0.7550471045179064,-1.386576358482522,0.9320778412402211,0.015209099021193273,0
2.7223534776565197,2.744967477177226,4.251888042609948,0.5053265000780651,1.7550723090124711,2.0092560631035474,1.7816412557670054,-0.9318774904993327,0
0.2907810305945996,2.17479242502875,1.4544612329915172,-0.19776904470561435,0.6471479213749813,1.2157382023359706,-0.9389055517099676,0.3296410827922427,2
4.120126760413793,2.3576063127074107,3.5241870320453876,-0.5899092978657563,3.0538035150788563,1.1751286500649434,3.7143950053152754,-0.3129079556879727,0
1.7875820055659926,-2.127702404348126,0.993999896240484,2.414217312238733,0.6621696542389817,-1.5342885631660024,3.7416683445240997,-2.18231554410359,0
0.4086435199915722,-1.0080125157662443,-4.17745210640232,-0.7296646238211267,2.4520256882037335,0.8350969709926037,1.946421404725699,2.2178538370951304,1
-0.5335499330323721,-1.0923823740723777,0.8225415877314204,0.8802850789837808,-1.0692672784427,-0.5543099278929531,0.06528865501000243,-1.6463476549128027,1
0.43365147594280495,3.304973982717231,4.194354718709098,0.10940759902005842,-0.447207563299008,1.965476249653184,-1.8323559223083494,-0.6547951181266345,0
-0.019452206748975076,2.0626561940455677,1.6591712131037315,-1.0698953290805033,0.15603905521273886,1.3120144659071735,-1.3049889242851034,0.09459935671966813,0
1.19717433638647,-0.7141428157267744,0.42771782984310786,-0.3119870086480041,-1.7076886328100702,-0.5390621731344412,0.6282727532083263,1.0070023614962462,0
0.5944807975327583,-0.795484655259712,1.70443921777844,0.40346891810791735,-1.161474330476383,-1.0560394893279013,0.727393482477109,-1.3533208604968887,0
1.1639589385532065,1.958361240198609,4.852161207599752,-0.4847906763568931,-1.118322060793743,-0.955694110900821,-0.7046830807101137,-1.6979090009559257,1
-0.09819689349795047,-1.127751747889386,-0.7835367084276809,-0.6590067582323337,-1.590162875797409,-2.5325220820887253,-0.49564245767119,0.7175512128258223,0
1.313040314227501,1.866014359718884,4.934873274393878,-0.8067463802094889,-0.6866878507876595,-0.21861643506283612,-0.12114231750901418,-2.0317989254519953,0
0.21311134024661937,0.999086623472625,1.6857692983882215,1.3680984817638127,0.05800444785838055,0.09352958196795103,-0.3692906697528985,-0.7388618726037004,0
0.9644946802070974,-1.39676635995851,2.438614810974759,-0.25295169922576405,0.1699334272377011,-1.2039483672176545,2.475973116403772,-3.3667990427703285,0
0.7638046471277553,-1.0393823241629112,1.1925908679451693,-0.8912169480418995,-0.050166955622351406,-2.057090787709128,1.469363343691592,-1.7082552759745893,0
1.4542006888530532,1.4004082608701305,3.8019523013970913,-1.5443773533483862,0.5408109245191568,1.0996965696459378,1.1032557141864716,-1.9462875381222526,0
2.8182712841260082,1.5614815235785318,4.120568336963858,0.21741657568671346,-0.3023050616712022,-0.8259399375527399,1.3086747249346196,-0.5013558132214981,2
-0.5049757073183898,0.579564690397202,-0.8405802685920957,-0.5013692716678184,1.0411054444444214,1.3676408114023753,-0.2990711486212314,0.37529343918545277,0
1.2856011153460785,-0.21113971246613072,3.2897890925024753,-0.4873894162901053,-1.1799443277608945,0.010689775727679374,1.2070477976447271,-1.9024737350635887,0
1.8065269359036422,0.4929342675598105,2.836849879613451,-1.1079830420429075,-2.4434194828312,0.3704296986097064,0.19403329983310527,0.5905190945312393,0
0.5872358639029676,1.1196121717456853,1.88885904971349,0.7591785027052609,0.9695793930234717,1.8586371788934466,0.6535296858219227,-1.1165263936699428,0
1.733290727609106,-2.2768113033117605,1.38013512377591,1.5753894740561654,-0.3879010977455122,1.1770827718859864,3.7307202107678137,-1.9561132737981806,1
0.21781279476110782,-2.0296149237178684,0.7916183672208695,-0.7206260575907678,-1.6980109901214737,-1.4209095214404739,1.0280801636969272,-1.4875700256406685,0
1.4588127572740255,-0.2482423302853285,1.0093007408359322,-0.14507659570363216,-2.0695430922725118,-0.5779997901209246,0.30461919969660145,1.2875103873779081,0
2.9890791679199418,4.225415042927436,8.6591090635993,0.7601183762563611,-0.3953105423937131,1.399988457162155,0.1826661193018445,-2.599282268999941,0
-1.400638170394597,-0.9104298209349782,-0.1871246311352707,0.08432382724223389,-1.012034877208335,-2.510970471523316,-1.264455624461221,-1.1907599495749261,2
1.7396147554908377,1.717670282917915,2.5975621673147584,-0.7286524143201769,-0.3956273810705089,-1.309268331504057,-0.1283672842305145,0.47312270368665144,2
1.1375459235919863,-2.415118784812316,0.598526995469262,0.8010809637881857,-2.5558015764574242,-0.6087166725054477,1.7028726410393578,-0.26557818997270866,0
1.0378844530612519,0.528643876588492,2.315475346469568,0.1989496964833095,1.0492982220339104,1.3115954117358746,1.6088276943977187,-1.854909708283778,0
0.1714770255728939,1.9905438448474473,0.9118098244934261,0.3191602900919905,0.8602923095721406,1.7290860219629587,-0.7703127509812305,0.5142889472610312,0
1.1412618924061473,-2.381962173618792,-0.31413997113026204,-0.930664217960387,1.5333205538502863,-2.5795210699703626,3.541746251439084,-2.1796016675768906,0
1.5452448426612315,-0.6310111768737732,1.526370182436753,1.1645834712019478,-0.2328913762781749,-1.1897925350372711,1.8011940827083577,-0.8829343440259687,0
1.7435137464127326,-1.0358587126259682,-0.012386589350593424,0.41692950326481654,2.7243622455958123,0.8006653451292627,4.0323287533367,-1.4421101695573817,0
0.7985601553727056,-0.0778907331171027,1.3557109201567663,-0.3309781736136056,-4.499834795837219,0.024857701212078753,-1.6119812693940536,2.2634296696637892,0
0.4900990291093932,0.11559705419752497,1.5905824390994794,0.021060198364359507,-0.9492686438863427,-1.533573279598111,-0.17939741886621147,-0.6068500236055452,2
1.093843632629182,0.1016027073593544,0.11467004308702174,1.6845797460168992,0.25592199080163314,-1.7395585020732627,0.6689974688158005,0.6239695822391313,2
2.4032753625863914,1.576802482674611,4.351195760000891,-0.2101669077919015,0.8849512622061151,0.5532050897257024,1.9132257206229206,-1.8610745992217024,0
1.6903993793194498,-0.03220463933554307,3.6116984879440945,-1.368268938725629,-1.8635660142030028,-0.5494292332079758,0.9441503414967549,-1.2904157202786604,2
-1.6983571440812564,2.1032770322118353,1.9886903080979952,-0.36624169747817953,-1.641349299401519,1.0575234853225852,-3.673651144888342,-0.3416013139665439,0
1.1704813933200247,-0.9455100738234017,2.2042107014658936,-0.3326571805631725,-3.1598607412766357,0.3711275877923066,0.49137485670201037,-0.11677244247721141,0
1.355595130768696,-0.16885312158795585,1.7244731567723786,1.939988391476335,-1.9561475073746863,0.21201998590122706,0.48397318713775167,0.44992372364963584,0
0.8719798119713469,-1.888624823485408,0.523153448565947,-0.10172002555304499,1.385202650593612,-2.102484960571566,3.030079065590414,-2.715964479050238,0
0.9950167653379298,-1.8586923579138115,-3.8151332585752886,0.42321237445701776,1.963052420813081,2.2718105227985275,3.2161658712381094,1.8807288330753413,1
2.3007787273545457,-0.6117363564625476,1.9902816457028274,1.6648018292404523,-0.371875957153485,-0.12495677118502824,2.5580842703353666,-0.6171649562738586,0
0.9153829346144959,-1.8143734051675375,1.1478855467151887,-1.3257937713542476,-2.318402124300075,-0.3386930199136966,1.259325319541727,-0.6253886034160088,0
0.1737006543907349,0.871170266780179,3.3894372281297387,-0.34829345358145714,-0.6584489166269787,0.23770769230116717,-0.3216064243451644,-2.2384054185368836,0
-0.9045446300452853,-1.8142271162696448,-0.034170907807932215,-1.4019080677162379,-2.772127083386207,-2.109976410315184,-0.9528491305214523,-0.568792872160292,0
2.0597975349628967,-2.612743722462622,0.0807648984935856,-1.702128706538388,-0.1261183936366187,2.1946510295544774,4.342209567802082,-0.7464133007079921,1
1.3259294349342183,-0.6105217351662053,0.4160894032909537,-0.39814201058847004,1.5282744064221014,-0.4956330275250218,2.504399515974732,-1.0469095253742775,1
1.5188147470878515,-0.5286101250011593,2.4567092668281973,-1.6698676666737307,-1.1733981595626364,-0.6849840698375129,1.4116614809695947,-1.139786200241545,0
-0.1825419939232229,-2.9302488611379482,-0.2909127393057469,-1.1956237708552124,-1.3066431354039032,-2.1241216120121016,1.4472111584995895,-1.8003619479141293,0
1.4368064633661826,0.13587552425113714,-1.6747074546311038,0.31470630755446866,2.3975013106651755,2.209307475484281,2.385080215585285,1.5187751338978672,1
1.616354535724219,-0.4699942320873636,2.0913768216329984,1.32596997047509,-1.143899617324907,-0.5865926505062911,1.390875208644909,-0.6238618440357651,0
-0.025368528855422623,-2.34111868036172,1.0550486544724265,-0.45379248516408377,-0.9935575798240563,-1.875183257593709,1.5175298792490297,-2.7820775158821442,0
-0.02356403593049161,-3.2764775395320815,1.0251118446056806,-1.6255993666594517,0.34136767775942345,-2.3262955924215283,3.085688585653511,-4.598547061517609,0
2.0758922455194164,2.580112219340214,4.005592474370298,-1.5630894981604142,0.995672679361429,1.1536697285617141,0.8052103801543226,-0.8466185808779818,0
0.31852249464590576,0.6593123820895597,4.123609688871593,0.8442832280974177,-0.730667552534185,0.7458934897903171,0.17798158018326785,-3.0531984504226153,0
0.38878150753194074,0.16072682576420294,1.1407143893422056,-0.5540552934127837,-0.3953025494802791,-2.2097868787105206,-0.17874638642067175,-0.5699439694696327,0
2.091956797568237,1.8087972836685613,3.7542492019872338,-0.5382361859911543,1.6086585451018318,2.102531687615367,1.9859282318711737,-1.69673144385012,0
-1.4834761521032451,2.564924376941927,2.7016711026765536,0.6207475552794239,-1.5178994146449711,1.8413693264642048,-3.5959270876317806,-0.5579136591992517,0
0.13387720323304797,0.13288704789555017,4.0039274147744885,1.2010147611718904,-1.119494606056981,-0.0338236797707836,0.15407111252081615,-3.3331133515023765,1
1.7816871246638815,-1.1224738734013986,-0.3399566908638127,0.7172835811587757,0.6125383170058879,0.3458014316448207,2.787009187224414,0.32922078582874637,1
1.3368633507226098,-0.37562134074665543,1.7749036828165046,-0.12889918411818965,-0.8911850327505391,0.8825052291387142,1.3905547045491777,-0.5426572817875479,1
2.8289982359893244,1.0396836255952515,4.048685709605717,0.38196645752409497,1.709650641027024,0.6982161197019827,3.1854813630423893,-2.273802725418574,0
1.8810264279380446,0.46860793457335603,6.349319494340399,-0.302961376874301,-1.8679309069829155,-2.219494197874779,0.9296768340488324,-3.68817906776795,2
1.2687244389253838,-0.7121293588431228,0.5816845450972579,1.0499941674505682,-0.3642098555613469,1.2460856646739702,1.7655329030338507,0.01959794509658508,1
2.0389198529386814,1.0947479835632894,1.6187537418037137,-1.2646864317560584,1.7933129252401294,0.00833213467118954,1.9536240531301048,-0.3060288560625952,0
1.4243059138156746,-0.2216873143197189,3.253098861048497,1.183227173712846,-1.0630454169240615,0.3751268282727732,1.4423570419524183,-1.8286854215527542,1
0.9493901857164595,-2.126849100869121,0.79150843432986,1.4555808184893537,-0.16052796741153552,-1.6020227512010181,2.553970963935537,-2.069875976233279,0
1.4932086513445282,-1.0914917435101164,0.4063783849452052,0.9200114600053961,-0.19858322973728326,-0.8940181411780238,2.0248129067713054,-0.1624903381402384,0
0.7076914943921258,0.3345111420310104,-1.093367999989751,1.0160935216469669,1.2943047034686996,-0.43855655641597724,0.6993641633319732,1.162981287289531,2
1.6148386967452688,-0.38619882764663616,2.8972190242709597,1.4049423292181198,0.6857538372457812,-0.9148901372253324,2.4822152473159753,-2.717746175321894,0
2.3749444808383156,-0.9466810789428275,-0.8533363507052663,-1.3446490274694252,1.504191518742528,0.2203451952266966,3.479697329479713,0.9096554697943219,1
-0.585555528576267,-0.6485831493430173,0.3509894046999827,0.443523738462415,-1.2655468037509388,0.1532552720364625,-0.49048175902487234,-0.5873882558369321,1
2.184487596280526,-0.8221349801012869,1.0269444616963375,-0.26403776199440115,-1.8635519211993852,0.09602774467577446,1.6380645038303216,1.1893128005134392,0
2.264898123661837,-1.5423277058774625,3.1619945799997664,-1.645592614041814,-0.1496078535691986,0.5645660716164465,3.873694701447046,-2.9449718252570327,0
0.6287029694286361,-0.14469931866957197,2.1145076833557286,0.31963267591747646,-4.698758803813428,0.45090843792038093,-1.5762377617870478,1.3902514414511824,0
0.6125913863057659,-0.10083614962205256,-1.4564364310708038,0.21160038058850683,1.2503759292517156,1.2654294974323819,1.193904610783952,1.1539577404160246,1
-0.6147437633199353,1.6065816842447083,1.278012313812783,-1.47423727889541,0.10284895639503067,1.495805344682849,-1.4291036449832486,-0.3701318714084836,0
2.666802159999586,-0.871880763769407,3.254347031690449,0.847932173353264,-0.8375158956190194,1.3549022528323147,3.309146063316497,-1.56338337126419,0
1.4122373002268842,-1.6582405214525437,0.20387318278764385,1.5094576934076902,0.826481402470878,-1.7738965814674392,2.9034096689749984,-1.3028864371974267,0
1.1911102132370268,-0.729783170736733,1.8517650472837635,-1.4211531401456212,-2.593992915319512,0.46431555103262934,0.5747957190485709,0.09618599611851253,0
-0.19292634130628095,1.0942852331335773,1.5277003702902736,-0.3657996727935024,0.24709240680057054,1.533476555314143,-0.4786688350821616,-0.8887636884567419,0
-0.44285215016599455,0.6211575847886107,-1.7025637626622727,-1.1377379958113922,0.04728636231793715,0.17437631889891247,-1.224149302103502,2.05906587239382,2
0.11387661815221861,1.8378092928144418,-0.2119465828996125,1.1342947938882124,1.294924962550648,1.6066568032989912,-0.6725639346426455,1.2334734855542049,0
-1.79110016937336,-1.6114117176978444,-3.696033744914342,1.1162463905181252,-0.7366095005562259,-0.7108463907646576,-1.2028345858366172,1.5050915276598569,1
2.946552113420601,1.0231145513751674,2.57720567214641,-0.3337788708388873,2.428627919568762,0.8570546731815245,3.4301683092313096,-1.0926335203749047,0
2.209003962779348,0.9051283098529292,2.7751240266200234,1.0043766347631322,1.325815662965683,-0.20373413531432183,2.1998154653805857,-1.2859930329770801,0
1.9800064662118708,-1.3981707776214591,1.924768322767649,0.9160103197910902,0.3954948242397376,-0.3886902635638513,3.4274865549680653,-2.1101275909314383,0
1.0530157659514068,-2.1071951187124824,0.7400070170921077,1.5452571697547433,-1.956260099015016,-1.0808936110123568,1.651128863824679,-0.6308943492550512,3
1.1754051461325894,-0.3193841622700655,1.3644448205646162,-1.7325440243543537,1.2678161388252802,0.28091031604928285,2.279184467835286,-1.711571915005953,0
2.25736003606105,-2.0320595299085094,1.1558935161295287,-0.5361721666239897,-0.5731540651124469,-0.5474074179094905,3.4955475475909026,-0.9808320510264407,0
1.8697220845682772,0.08553067951058901,1.5254297441125266,-0.5690273622751935,0.12096623911904936,-0.5896945378603049,1.6851424314864833,-0.15719795618108678,3
2.2660065241490335,1.5557305845901066,6.251194545817529,0.4796797395099632,-0.7780640363903051,-1.2840498680486117,0.9721306521715535,-2.9569758461382807,0
1.0373553520397851,-0.7711635288945211,2.78489116849897,0.2963644392546358,1.0454938797695665,-0.7882133578538446,2.590525912204663,-3.684152279978395,0
